file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total,SEQ share,XOR share,PAR share,LOOP share,AS-Resolved PAR-only
test_17_spagetti.csv,0.0,1.0,0.6162790697674418,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0
test_17_spagetti.csv,0.2,0.9688888888888888,0.631578947368421,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.4,0.2,0.2,0.2,0.0
test_17_spagetti.csv,0.4,0.9234848484848485,0.6438356164383562,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
test_17_spagetti.csv,0.6,0.9234848484848485,0.6438356164383562,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
test_17_spagetti.csv,0.8,0.9234848484848485,0.6438356164383562,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
test_17_spagetti.csv,1.0,0.9234848484848485,0.6438356164383562,0.0,100.0,0.0,100.0,100.0,100.0,100.0,36.59,100.0,100.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
test_18_inter_loop.csv,0.0,1.0,0.30188679245283023,0.0,33.33,0.0,33.33,100.0,0.0,100.0,0.0,55.56,100.0,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.0
test_18_inter_loop.csv,0.2,0.9632478632478633,0.3709677419354839,0.0,33.33,0.0,33.33,100.0,0.0,100.0,0.0,55.56,100.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0
test_18_inter_loop.csv,0.4,0.9514066496163682,0.6666666666666667,0.0,33.33,0.0,33.33,98.51,0.0,100.0,0.0,59.26,100.0,0.375,0.25,0.125,0.25,0.0
test_18_inter_loop.csv,0.6,0.7725829725829726,0.8888888888888888,33.33,66.67,33.33,0.0,40.0,28.57,28.57,11.11,11.11,25.93,0.8,0.0,0.0,0.2,0.0
test_18_inter_loop.csv,0.8,0.8604892699319944,0.6666666666666667,0.0,100.0,0.0,100.0,77.27,33.33,33.33,0.0,0.0,59.26,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0
test_18_inter_loop.csv,1.0,0.8964368964368964,0.21052631578947367,0.0,66.67,66.67,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,0.0,0.5,0.0
test_19_phantomBranch.csv,0.0,1.0,0.8076923076923077,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
test_19_phantomBranch.csv,0.2,1.0,0.8076923076923077,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
test_19_phantomBranch.csv,0.4,1.0,0.8076923076923077,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
test_19_phantomBranch.csv,0.6,0.94375,0.8235294117647058,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.5,0.375,0.0625,0.0625,0.0
test_19_phantomBranch.csv,0.8,0.94375,0.8235294117647058,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.5,0.375,0.0625,0.0625,0.0
test_19_phantomBranch.csv,1.0,0.94375,0.8235294117647058,0.0,0.0,0.0,0.0,100.0,100.0,100.0,52.94,76.47,100.0,0.5,0.375,0.0625,0.0625,0.0
test_20_loopDouble.csv,0.0,1.0,0.33793103448275863,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.2,0.3333333333333333,0.2,0.26666666666666666,0.0
test_20_loopDouble.csv,0.2,1.0,0.33333333333333337,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.0
test_20_loopDouble.csv,0.4,0.9054487179487178,0.3311688311688312,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0
test_20_loopDouble.csv,0.6,0.8115512265512266,0.4693877551020408,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0
test_20_loopDouble.csv,0.8,0.8115512265512266,0.4693877551020408,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0
test_20_loopDouble.csv,1.0,0.8115512265512266,0.4693877551020408,0.0,100.0,0.0,100.0,94.51,100.0,100.0,26.32,73.68,100.0,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0
test_21_wildCards.csv,0.0,1.0,0.7556818181818181,15.0,70.0,55.0,0.0,100.0,100.0,100.0,61.04,100.0,100.0,0.3,0.6,0.1,0.0,55.0
test_21_wildCards.csv,0.2,0.9165476190476192,1.0,15.0,70.0,55.0,0.0,100.0,100.0,100.0,61.04,100.0,100.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,55.0
test_21_wildCards.csv,0.4,0.7829166666666667,1.0,15.0,70.0,55.0,0.0,100.0,100.0,100.0,61.04,100.0,100.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,55.0
